key,collection_date,Air Temperature [p:707],Bacteria Sample Picture [f:748],Bacteria Threshold [p:1716],Boating Conditions [p:714],Conductivity [p:709],Current Site Conditions Photo [f:749],Duplicate Bacteria Concentration [f:751],Duplicate Bacteria Photo [f:2925],E Coli Concentration [p:711],E Coli Count [p:712],Enterococcus Bacteria Concentration [p:1690],Gauge Height [p:715],Salinity [p:1715],Site conditions and comments [f:750],Turbidity [p:710],Water Temperature [p:708],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
3f96be27e09aa9cc1cec75d34a47fae3,2019-09-06 14:37:26.531806,17.5,591,,,,592,,,34.0,1.0,,,,"pt cloudy
wind calm WNW
no rain in the past 7 days
tide out going
turbidity 25
pH 8.5
salinity 20",,18.5,,,1216,Water Reporter,Team,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,H02,Hampton River Marina
555df21973ddf6aa0704074bf4f5955c,2019-09-06 15:35:46.111803,,593,,,,594,,,34.0,1.0,,,,"Weather: overcast winds calm, water ripples green brown and no odor. pH 7.7, salinity 16 ppt. Wildlife, 3 crows and 3 brown pelicans, 3 people 1 dog, 3 boats",,,,,1216,Water Reporter,Team,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J03,James River at Riverside Beach
582655f4cdcaf597b837c6630796da12,2019-09-11 11:00:02.000000,,,,,,,,,,,,1.39,,,,,37.233842,-77.412567,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
b2ffc293d921ce20c9003dec7df9dc5d,2019-09-11 11:00:03.000000,,,,,,,,,,,,3.88,,,,,37.307397,-78.388979,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,A08,Appomattox River at Farmville
66a884df32bf7f9c93ea49377bcb74e5,2019-09-11 11:00:05.000000,,,,,,,,,,,,2.23,,,,,37.55197,-77.271146,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
a71896d8e36d03505f38256c8b10a326,2019-09-11 11:00:11.000000,,,,,,,,,,,,3.54,,,,,37.518597,-77.416635,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
e51e875e4014db85a3a2aea2257a4f64,2019-09-11 11:00:12.000000,,,,,,,,,,,,3.54,,,,,37.530947,-77.431925,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
365bdda738ac819156babdd76d6713bd,2019-09-11 11:00:13.000000,,,,,,,,,,,,3.54,,,,,37.534353,-77.445372,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
56428ac2adeb263330c40344fad94348,2019-09-11 11:00:14.000000,,,,,,,,,,,,3.54,,,,,37.524391,-77.469575,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
a7a8fc3b2007b88826fa7766c61bba28,2019-09-11 11:00:15.000000,,,,,,,,,,,,3.54,,,,,37.52677,-77.475694,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
5ccfc2cae68a87f8e9fca77826557809,2019-09-11 11:00:16.000000,,,,,,,,,,,,3.54,,,,,37.551591,-77.520421,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
37ca82c4a3e0720f3e3391b2a3e25e12,2019-09-11 11:00:17.000000,,,,,,,,,,,,3.54,,,,,37.56054,-77.545782,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
6a066370e59b23464b826347b6463d5d,2019-09-11 11:00:18.000000,,,,,,,,,,,,0.82,,,,,37.6661,-77.888811,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
98862154b815b26a678127aa92b68bf1,2019-09-11 11:00:19.000000,,,,,,,,,,,,3.54,,,,,37.559211,-77.646665,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J26,James River at Robious Landing
11f6bbf80831a682cc7cdfb9cac7afb7,2019-09-11 11:00:20.000000,,,,,,,,,,,,2.88,,,,,37.797533,-78.49055,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
051d9b4ab5f4548a8cb03a42e56caa6d,2019-09-11 11:00:21.000000,,,,,,,,,,,,4.27,,,,,37.41605,-79.13675,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
ea7abc8b4401ad962c66803fd9918062,2019-09-11 11:00:22.000000,,,,,,,,,,,,2.26,,,,,37.529933,-79.679078,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
1e19cc7f352dbe25096a917a712cad36,2019-09-11 11:00:23.000000,,,,,,,,,,,,1.37,,,,,37.753461,-79.392316,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,M05,Maury River at Ben Salem Wayside
646b4a5000787cf8b7146b5a1c6a1c7a,2019-09-11 11:00:25.000000,,,,,,,,,,,,2.31,,,,,38.02335,-78.45388,3796,Jordan,Cramer,True,3796.0,Jordan,Cramer,863,Swimming Conditions,d0edd64e15a8916b,R20,Rivanna at Riverview Park
614e8ebdc9c0c511816f1f80d5c940d6,2019-09-11 11:00:26.000000,,,,,,,,,,,,2.31,,,,,38.04238,-78.453995,3796,Jordan,Cramer,True,1393.0,Ben,Watson,863,Swimming Conditions,d0edd64e15a8916b,R23,Rivanna River at Darden Towe Park
e4dffe2ebcc9ea0ed5cf8b790b1962a4,2019-09-16 21:06:42.008680,27.5,600,,,180.0,601,,,34.0,1.0,,,,"The day was bright and sunny. The water levels on the river were higher than normal. There had been some rain in the past week. There was a fair amount of visible organism activity. Less than 10 fish in the water, and a beaver.",,25.5,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
d369d39e3e1f5349809491812e9c9290,2020-05-15 20:16:56.241339,24.2,18344,,,40.0,18345,24.0,,34.0,1.0,,,,"Mostly sunny, calm water, mild breeze, some scum floating past on top of the water. Tide going out (high tide at 11:06, low tide at 18:27 on 5/14/2020). A few kayaks/motorboats with people recreating, but the water was not densely populated. Pretty populated running/walking trail next to the river. Has not rained for a couple of days.",2.95,18.9,,,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
118d77f7cef315a76b1f66cb634b3d2b,2020-05-21 10:29:00.643940,17.5,18479,,,190.0,18480,,,103.0,,,,,"Drizzly week, current gray skies. The area was sparsely peopled (only a couple of walkers).",4.52,17.4,37.56054,-77.545782,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
e8159b8b51b36ec006efeeb0f79810a4,2020-05-21 11:55:00.355117,19.3,18483,,,200.0,18484,,,157.0,,,,,"Drizzly, high-water week; partly cloudy; the area is sparsely peopled by walkers.",5.2,17.4,37.52677,-77.475694,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
38536700bd72aadc9bd252ad0eb84ed5,2020-05-21 15:55:00.000000,20.5,18470,1.0,,250.0,18471,,,150.0,0.0,150.0,,,"Recent rainy and high tides, salinity was 0 ppt.",6.3,17.4,37.237651,-76.768367,2730,Emily,Hinson,False,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,P05,Powhatan Creek
643d171be7f70acdb564b1465f716af1,2020-05-22 18:27:09.494397,21.5,18468,0.0,,150.0,18467,,,0.0,,0.0,,,"Recent rain and unusually high tides. Fishing pier (normal sampling location) was not accessible due to maintenance issues, sampled from beach adjacent to pier (see site photo). 0 ppt salinity.",11.5,18.9,,,2730,Emily,Hinson,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,C01,Chickahominy at Chickahominy Riverfront Park
73ef33712205c73ce6ccf8f0330a8b7b,2020-05-22 18:39:37.268398,20.5,18473,0.0,,900.0,18474,,,0.0,,0.0,,,"Recent rain and unusually high tides, salinity 0 ppt",8.07,19.2,,,2730,Emily,Hinson,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
bfbc9932b99b281a97b5f639dc580f3f,2020-05-22 19:14:35.418076,14.1,18477,,,130.0,18478,,,733.0,22.0,,,,It has been raining all week. River is extremely high due to flooding throughout Central and Western Virginia.,17.3,13.1,,,2126,Rob,Campbell,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
d87c9ffc829f800542afba206fadef90,2020-05-22 21:08:29.189640,17.8,18481,,,190.0,18482,,,176.0,,,,,Drizzly week; high water; gray skies and breeze. The area is sparsely peopled with walkers.,6.58,16.9,,,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
ae4d13c56170f26ed158e9757c10e56b,2020-05-22 21:14:13.388797,19.8,18485,,,200.0,18486,,,123.0,,,,,"Drizzly yesterday, and higher water than usual. Partly cloudy. Moderately peopled. A family of Canada geese with 3 adults and about 6 goslings were nearby.",7.62,17.4,,,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
f4f54c78f5bb16a657001c3294eda531,2020-05-22 21:19:11.686677,21.4,18487,,,200.0,18488,,,827.0,,,,,"Drizzly week, high water; partly cloudy; lots of walkers/joggers/fishers recreating nearby.",10.87,17.7,,,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
f6fec5f8d651d1c122f91414ff9b73a9,2020-05-22 21:22:25.056700,21.0,18489,,,200.0,18490,,,445.0,,,,,"Drizzly week; high water; partly cloudy; mildly peopled with two fishers, two walkers, and one kayaker.",12.01,17.7,,,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
cb7485ac533c3610a61c72338bdeed77,2020-05-22 21:24:39.959583,22.6,18491,,,200.0,18492,,,211.0,,,,,Drizzly week; higher water than usual. Partly cloudy. Sparsely populated.,8.01,17.7,,,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
226afb331e38e4871dbda809899fd479,2020-05-27 12:22:27.046617,22.6,18506,,,200.0,18507,,,211.0,,,,,Drizzly week; higher water than usual. Partly cloudy. Sparsely populated.,8.01,17.7,,,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
007e90bfe4810af51c2bb15b9519acde,2020-05-28 07:54:00.000000,23.0,18554,,,130.0,18555,,,129.6,,,,,Light rain on the evening of 5/27. Currently light rain and geese nearby.,13.6,19.9,37.534353,-77.445372,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
ee7ce88e3516678a4459f2d6cedd4f2e,2020-05-28 08:09:00.000000,24.4,18556,,,130.0,18557,,,161.6,,,,,1 Fisherman. Light rain pm of 5/27.,17.0,19.9,37.530947,-77.431925,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
9e632665b7c34ea37912570afb8cf28d,2020-05-28 10:39:00.000000,24.1,18542,,,140.0,18543,,,125.9,,,,,"Thunder; on-and-off drizzle. Humid. Water moving fast, small flock of ducks. Barely peopled -- only 2 other people.",14.4,19.6,37.56054,-77.545782,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
3cbef56c58f1b279d540754e60107542,2020-05-28 11:35:00.000000,29.0,18545,,,250.0,18547,,,,,84.0,,,"Low tide, 0 ppt salinity.",5.39,23.2,37.237651,-76.768367,2730,Emily,Hinson,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,P05,Powhatan Creek
38e99d66c06cf7ef05cfadd7e30fcfa4,2020-05-28 12:00:00.000000,22.3,18552,,,130.0,18553,,,2419.6,,,,,Light rain and drizzle; park sparsely peopled. Flock of Canada geese and goslings (~15 total) on land.,18.9,22.1,37.524391,-77.469575,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
d19674a1fd8fa8196e84cb7c421c29bb,2020-05-29 19:03:39.665707,,18539,,,,,,,,,,,,,,,,,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,,
c369a47db4de7ec29c4abec10ea1bdc8,2020-05-29 19:23:27.179377,22.6,18544,,,130.0,18546,,,101.7,,,,,Thunder. A heavy deluge of rain hit right as sampling at this site began and continued on-and-off for the next hour or so. Sparsely peopled.,14.5,19.7,,,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
d9c5a54995245c30dcb7cc323c67fa1f,2020-05-29 19:29:43.094697,22.3,18548,,,140.0,18549,,,461.1,,,,,"Raining moderately; on-and-off. Thunder. About 10 white water rafters departed from 42nd St at approximately 11:40. Otherwise, the park was deserted.",17.2,19.8,,,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
542344a3807e036fc4de81d3a645ed07,2020-05-29 19:30:04.889815,30.5,18550,,,260.0,18551,,,,,0.0,,,"Low tide, salinity was 0 ppt",11.1,24.7,,,2730,Emily,Hinson,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
fdf832c6936d7629b7f0ac46763e2286,2020-05-29 19:56:30.103871,26.0,18558,,,170.0,18559,,,,,30.0,,,0 ppt salinity. Sampled from beach adjacent to fishing pier since pier is closed for maintenance.,16.1,22.6,,,2730,Emily,Hinson,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,C01,Chickahominy at Chickahominy Riverfront Park
30572b3d701a2f67fd9aead56117ec29,2020-05-29 19:59:23.703742,24.1,18560,,,130.0,18561,,,135.4,,,,,Moved downstream 1 pier to avoid geese.,14.9,20.4,,,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
d563fbb2ecd2e5396de708178f6a2105,2020-05-29 20:35:11.086853,26.4,18562,,,160.0,18563,,,33.0,,,,,"Water is still high after our recent rains but we did not get as much rain up here as was forcasted. River levels are on slight but constant decline along with bacteria levels. 

Due to high water concerns any boating should be done with high caution! Better to wait until next weekend when River conditions are ideal, or try some fishing from shore for catfish this weekend, they love these conditions!",16.4,18.2,37.41605,-79.13675,2126,Rob,Campbell,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
89c6740dba53cd6ad6a0e6dcf279d305,2020-06-02 00:00:00.000000,,,0.0,,,,,,,,,,,,,,36.976607,-76.400716,5151,Erin,Reilly,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,VDH-AP,Andersen Park
0a2e435529cc5dc44df3ee469edcb2ba,2020-06-02 00:00:00.000000,,,0.0,,,,,,,,,,,,,,36.967377,-76.409366,5151,Erin,Reilly,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,VDH-KL,King-Lincoln Park
85ccc67e43fbca1d833eb68782d9b294,2020-06-02 00:00:00.000000,,,0.0,,,,,,,,,,,,,,37.015626,-76.455702,5222,Erin,R,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,VDH-HTP,Huntington Park Beach
9f2a6749472ef6d693e1cb7296d33bd2,2020-06-02 00:00:00.000000,,,0.0,,,,,,,,,,,,,,37.027718,-76.465298,5222,Erin,R,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,VDH-HB,Hilton Beach
fa403b2251707a91ba72ea5140aa8d7e,2020-06-04 09:11:00.000000,29.4,18647,0.0,,140.0,18648,,,29.5,,,,,"Calm, no precipitation; family nature watching and a baptism taking place.",6.11,23.6,37.534353,-77.445372,5023,Genevieve,Wall,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
da5823b6272ccb8c44af2b8f20fcfd61,2020-06-04 09:29:00.000000,28.3,18649,0.0,,140.0,18650,,,20.9,,,,,"Low tide, water moving swiftly. Lots of kayakers",6.51,23.3,37.530947,-77.431925,5023,Genevieve,Wall,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
dbc6f5da63a22931bc5e89c4a23e64ec,2020-06-04 10:50:00.000000,27.0,18633,0.0,,150.0,18634,,,15.5,,,,,"Hot and sunny; no rain in the past 48 hours. 3 swimmers, 3 kayakers, moderate amount of people.",4.56,23.9,37.56054,-77.545782,5023,Genevieve,Wall,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
f477c3ef90e1f4aa0287f376694368c1,2020-06-04 11:34:00.000000,34.0,18645,0.0,,280.0,18646,,,,,0.0,,,0 ppt salinity.,7.68,27.9,37.2239,-76.788613,2730,Emily,Hinson,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
5680abaa5f5d67a4e5d470d988022a7a,2020-06-04 12:38:00.000000,29.0,18643,0.0,,150.0,18644,,,59.4,,,,,"Hot and sunny; no rain in the past 48 hours. ~10 people, all walkers.",5.52,25.0,37.524391,-77.469575,5023,Genevieve,Wall,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
3762782ca60653aae05d3a28cb5a7c09,2020-06-05 20:23:53.244562,29.3,18635,0.0,,150.0,18636,,,17.5,,,,,Hot and sunny; no rain in the past 48 hours. ~20 people; mostly walkers and kayakers.,6.14,24.3,,,5023,Genevieve,Wall,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
1e9b93aa78275d34275d4cc4e10d29bf,2020-06-05 20:25:29.894841,29.0,18638,0.0,,130.0,18637,,,,,10.0,,,"No recent rain, 0 ppt salinity",8.48,25.4,,,2730,Emily,Hinson,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,C01,Chickahominy at Chickahominy Riverfront Park
24ca328c56f825953665e8ec8980f068,2020-06-05 20:27:44.055604,30.4,18639,0.0,,140.0,18640,,,18.7,,,,,Hot and sunny; no rain in the past 48 hours. ~10 people; mostly walkers. There was a white water raft bus leaving.,6.33,24.9,,,5023,Genevieve,Wall,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
fa15294f111328a076f46ae25ca95c09,2020-06-05 20:30:49.083603,33.0,18641,1.0,,220.0,18642,,,,,336.0,,,0 ppt salinity.,7.54,26.8,,,2730,Emily,Hinson,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,P05,Powhatan Creek
ec28e81952ed6457b2afde08d158e669,2020-06-05 20:47:21.737006,33.1,18651,0.0,,140.0,18652,,,29.9,,,,,Calm water. Few power boaters. Lots of detritus/debris floating downstream.,6.66,23.5,,,5023,Genevieve,Wall,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
7af6d01ef69d3cb8bc0deaf7f3615ed4,2020-06-06 02:49:03.731970,32.4,18662,0.0,,190.0,18663,,,0.0,,,,,"River levels have dropped and the water has cleared up! Some rain west of the Blue Ridge may bring water levels back up as the weekend goes on, however we should be getting nowhere close to high water levels we have seen the last few weeks. Have fun out there in this weekend and be safe!",6.8,24.6,,,2126,Rob,Campbell,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
10cdeb14a4bb583d24246f1bc80a2db4,2020-06-11 07:03:00.000000,18.0,18839,0.0,,,18840,,,134.0,,,,9.0,turbidity 18 cm,,22.0,37.12364,-76.5685,3936,Daina,Henry,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J04,James River at Denbigh Boat Ramp
49cec1023fcc36097f4f6d0127717637,2020-06-11 08:00:00.000000,23.0,18944,0.0,,,18945,,,67.0,,,,0.0,"Water conditions waves pH 6.9 Color brown/green no odor. Weather cloudy winds 10-20 kts from SW last 48 hours dry rain total for week 40.6 mm. Wildlife ospreys, Canada geese, crow, swallows",,24.0,37.08028,-76.5231,4080,Linda,Jenkins,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,DC01,Deep Creek
2fa014e1f28d3db403e754612820dc68,2020-06-11 08:11:11.368803,18.0,18836,0.0,,,18837,,,0.0,,,,20.0,turbidity 44 cm,,20.0,37.02097,-76.3434,3936,Daina,Henry,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,H02,Hampton River Marina
57b0b01884fe689b62e12ca1dcfc3584,2020-06-11 10:00:00.000000,35.3,18947,0.0,,180.0,18948,,,0.0,,,,,"Rained, overcast, humid, no people, water clean, slight breeze.",1.45,26.2,37.6661,-77.888811,339,Jamie,Brunkow,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
6cacac3aa750ab109dd0a80720919181,2020-06-11 10:05:00.000000,24.8,18926,0.0,,170.0,18779,,,125.9,,,,,"Calm, relatively clear water; flow at USGS gage 02037500 was 5.32 ft; 2 kayakers put in about 10 minutes before sampling; no wildlife; cloudy and overcast; minimal rain previous evening (around 6-7 pm); muddy walking to sampling spot on concrete at creek/river confluence.",2.27,25.3,37.524391,-77.469575,5116,Pixie,Hamilton,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
6de1b380fedc9fa881222f22fe02faef,2020-06-11 11:08:00.000000,25.4,18933,0.0,,180.0,18780,,,70.3,,,,,"Relatively clear water, with some bird feathers and sporadic paper trash; flow at USGS gage 02037500 was 5.32 ft; no recreationists; no boats in water; turkey vultures on posts, but otherwise little wildlife; partly sunny; minimal rain previous evening (around 6-7 pm)",2.15,26.4,37.518597,-77.416635,5116,Pixie,Hamilton,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
2c259b1c1910c113a8dace2e32fbd11b,2020-06-11 11:15:45.000000,30.7,18909,1.0,,170.0,18794,,,517.2,,,,,"Overcast sky, very humid, slight breeze. Seven people at site, adult couple with two children in canoe, one fisherman, one father and son. Small amount of litter. Trash receptical was completely full, almost overflowing.",17.1,26.9,37.55197,-77.271146,5034,Chuck,Ritchie,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
19273287609434a2745286667c7dc86d,2020-06-11 11:38:00.000000,26.4,18917,0.0,,180.0,18783,,,9.6,,,,,"Cardinal (2)
Canadian Geese (10)",3.42,27.2,37.551591,-77.520421,5146,Timothy,Waiksnis,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
fcb66caac73d83c9ba20c2242989b4cd,2020-06-11 12:17:00.000000,27.0,18924,0.0,,180.0,18784,,,37.9,,,,,"Sunfish (1)
Grey Squirrel (1)
Minnows (15)",1.65,27.2,37.52677,-77.475694,5146,Timothy,Waiksnis,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
5d14085a27efb10eaf6f35aff385f5b5,2020-06-11 13:50:00.000000,28.5,18946,0.0,,160.0,,53.0,,73.0,,,,,[volunteer included no notes or picture],75.7,28.6,37.316523,-77.273569,5023,Genevieve,Wall,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,A01,Appomattox River at City Point
ded447aa8966f34b913acd4682150d27,2020-06-11 15:47:44.680488,25.5,18934,0.0,,380.0,18771,,,,,10.0,,,"Low tide, south wind.",26.6,25.4,37.2239,-76.788613,3724,Lisa,Cumming,True,2730.0,Emily,Hinson,863,Swimming Conditions,d0edd64e15a8916b,J05,James River at Jamestown Beach
b0b443b5716e786c34d1a5348456840f,2020-06-11 15:52:30.004111,25.5,18935,0.0,,150.0,18772,,,,,86.0,,,,26.6,25.7,,,3724,Lisa,Cumming,True,2730.0,Emily,Hinson,863,Swimming Conditions,d0edd64e15a8916b,C01,Chickahominy at Chickahominy Riverfront Park
9cffc0bd4b58123e9101dafaee006225,2020-06-11 15:53:56.989480,27.5,18936,1.0,,170.0,18773,,,,,241.0,,,,7.12,27.1,37.237651,-76.768367,3724,Lisa,Cumming,True,339.0,Jamie,Brunkow,863,Swimming Conditions,d0edd64e15a8916b,P05,Powhatan Creek
ed46a49b747fb06e20cb484f624958ed,2020-06-11 19:51:40.344321,24.3,18928,0.0,,180.0,18778,,,66.3,,,,,"Calm, relatively clear water; flow at USGS gage 02037500 was 5.32 ft; no recreationists; no wildlife; cloudy and overcast; minimal rain previous evening (around 6-7 pm)",3.37,25.9,,,5116,Pixie,Hamilton,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
5f8c9b8cd281aec4abd8fa98e1a8774c,2020-06-11 20:09:20.377627,25.1,18932,0.0,,180.0,18781,,,198.9,,,,,"Calm, relatively clear water; flow at USGS gage 02037500 was 5.32 ft; no recreationists on water or fishing; two kayakers had taken out kayaks within 10 minutes of sampling; no wildlife; cloudy and overcast; minimal rain previous evening (around 6-7 pm)",3.04,26.2,37.530947,-77.431925,5116,Pixie,Hamilton,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
de706c2cf092e52576afd6fcb9f355ab,2020-06-11 20:10:25.159635,26.1,18925,0.0,,180.0,18782,,,9.8,,,,,Dragonfly (1),1.63,27.0,,,5146,Timothy,Waiksnis,True,5023.0,Genevieve,Wall,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
8faf3203fa1b839bb9d12c8274db65da,2020-06-12 13:52:20.299489,25.7,18802,0.0,,190.0,18803,,,0.0,,,,,"Cloudy, calm, good visibility",2.52,28.2,,,5123,Hailey,Draper,True,5151.0,Erin,Reilly,863,Swimming Conditions,d0edd64e15a8916b,J26,James River at Robious Landing
